Tahun,Jk,Propinsi,Kab.kota,AHH
2014,Laki-laki,Bengkulu,Bengkulu Selatan,65.12
2014,Laki-laki,Bengkulu,Rejang Lebong,65.46
2014,Laki-laki,Bengkulu,Bengkulu Utara,65.40
2014,Laki-laki,Bengkulu,Kaur,63.54
2014,Laki-laki,Bengkulu,Seluma,64.46
2014,Laki-laki,Bengkulu,Mukomuko,63.89
2014,Laki-laki,Bengkulu,Lebong,60.17
2014,Laki-laki,Bengkulu,Kepahiang,64.70
2014,Laki-laki,Bengkulu,Bengkulu Tengah,65.64
2014,Laki-laki,Bengkulu,Kota Bengkulu,67.46
2014,Laki-laki,Lampung,Lampung Barat,64.10
2014,Laki-laki,Lampung,Tanggamus,65.18
2014,Laki-laki,Lampung,Lampung Selatan,66.15
2014,Laki-laki,Lampung,Lampung Timur,67.33
2014,Laki-laki,Lampung,Lampung Tengah,66.92
2014,Laki-laki,Lampung,Lampung Utara,66.05
2014,Laki-laki,Lampung,Way Kanan,66.23
2014,Laki-laki,Lampung,Tulangbawang,66.95
2014,Laki-laki,Lampung,Pesawaran,65.38
2014,Laki-laki,Lampung,Pringsewu,66.04
2014,Laki-laki,Lampung,Mesuji,65.10
2014,Laki-laki,Lampung,Tulang Bawang Barat,66.99
2014,Laki-laki,Lampung,Pesisir Barat,59.89
2014,Laki-laki,Lampung,Kota Bandar Lampung,68.52
2014,Laki-laki,Lampung,Kota Metro,68.95
2014,Laki-laki,Kep. Bangka Belitung,Bangka,68.48
2014,Laki-laki,Kep. Bangka Belitung,Belitung,68.24
2014,Laki-laki,Kep. Bangka Belitung,Bangka Barat,67.51
2014,Laki-laki,Kep. Bangka Belitung,Bangka Tengah,68.01
2014,Laki-laki,Kep. Bangka Belitung,Bangka Selatan,64.63
2014,Laki-laki,Kep. Bangka Belitung,Belitung Timur,69.04
